word	definition	predicted_words
modisto	_ se utiliza para describir la persona profesionalmente asociada con el diseño de prendas de moda, especialmente a mujeres con este interés. por lo que los diseñadores deben realizar una investigación para entender la industria de la moda, el diseño, los materiales y las técnicas de confección antes de realizar sus propios diseños.	los diseñadores de moda son profesionales que crean prendas de vestir, accesorios y otros artículos de moda. para ser un diseñador de moda, es necesario realizar una investigación para entender la industria de la moda, el diseño, los materiales y las técnicas de confección antes de realizar sus propios diseños.
modisto	1. en el lenguaje coloquial, artesano que hace bolsas o equipajes hechos de cuero. 2. en el mismo lenguaje, se denomina así a los zapateros, aunque su vocabulario real sea diferente.	bolsero zapatero
monásticamente	aislado o remoto	aislado remoto
monásticamente	relativo o perteneciente a una orden, comunidad o institución monástica.	monástico monacal monacense
monásticamente	un monasterio es una comunidad religiosa que vive en un solo lugar, generalmente sin acceso al exterior. también se denominan a los edificios que albergan a la comunidad.	monasterio monacato monacato monacato monacato monacato monacato monacato monacato monacato
monásticamente	la definición de _ depende de contexto, pero según el contexto dado, una definición apropiada sería con un estilo de vida monástico o como un monje. ¿le gustaría una definición más detallada y útil en otro contexto?	no, gracias.
monásticamente	se refiere a las actividades, rituales, códigos de conducta, estilos de vida, y costumbres de las personas que viven en comunidades monacales	"- monacal
- monacal
- monacal
- monacal
- monacal
- monacal
- monacal
- monacal
- monacal
- monacal
- monacal
- monacal
- monacal
- monacal
- monacal
-"
morra	_ también es conocido como la adivina, porque utiliza la mano izquierda para señalar las cosas.	la mano izquierda es conocida como la mano no dominante, ya que la mayoría de las personas utilizan la mano derecha para realizar tareas como escribir, comer, etc. sin embargo, la mano izquierda también puede ser utilizada para señalar objetos o cosas, lo que la convierte en una herramienta útil para la comunicación.
morra	la tradición de la _ como juego de apuestas entre jugadores que realizan simultáneamente los tres movimientos de pelado, piedra y tijeras ya se hallaba presente en los antiguos pobladores italianos de los estados unidos, según investigadores especializados.	la tradición de la piedra, papel o tijeras ya se hallaba presente en los antiguos pobladores italianos de los estados unidos, según investigadores especializados.
morra	suelo adherente de ciertas plantas, en granos, discos u otras partes generalmente laminar, que se adhieren a los pelos o a las superficies de los órganos de la planta con la que se encuentran por contacto. por regla general, la superficie de la _ presenta un esquema microscópico característico.	adherente laminar superficie esquema
morra	juego de azar en el que se apuesta a ver qué jugador acumula tres puntos, obtenidos cada vez que un jugador escapa de una o dos bofetadas de las que los otros dos le propinan. es preferible no decir no tiene morro durante el juego, porque la persona enfadada te obligará a aceptar el reto y te dará tres bofetadas.	el juego de las bofetadas es un juego de azar en el que se apuesta a ver quién acumula tres puntos, obtenidos cada vez que un jugador escapa de una o dos bofetadas de las que los otros dos le propinan. es preferible no decir no tiene morro durante el juego, porque la persona enfadada te obligará a aceptar el reto y te dará tres bofetadas.
morra	en la cultura popular brasileña, se refiere al rostro de una persona asustada u horrorizada, y a la vez es un sustantivo que sirve para llamar a este estado de ánimo de terror	en la cultura popular brasileña, el término cara de susto se refiere al rostro de una persona asustada u horrorizada, y también es un sustantivo que sirve para llamar a este estado de ánimo de terror.
nefólogo	"una persona muy versada o que estudia las nefrosis.
un _ es una persona con alto grado de conocimientos en nefrología. la nefrología es una especialidad médica que estudia el aparato urinario como parte de los sistemas renales que regula la composición del"	un nefrólogo es una persona muy versada o que estudia las nefrosis. la nefrología es una especialidad médica que estudia el aparato urinario como parte de los sistemas renales que regulan la composición del plasma sanguíneo.
nefólogo	_ — 1. persona culta que tiene estudios y dominio en el cultivo de las plantas. 2. el que tiene gran número de conocimientos y muchas lecturas y experiencias. 3. en algunas regiones de españa y centroamérica, persona culta que se dedica al estudio del folklore. 4. un especialista en la aplicación de la tecnología a un cierto campo.	"1. persona culta que tiene estudios y dominio en el cultivo de las plantas.
2. el que tiene gran número de conocimientos y muchas lecturas y experiencias.
3. en algunas regiones de españa y centroamérica, persona culta que se dedica al estudio del folklore.
4. un especialista en la aplicación de la tecnología a un cierto campo."
nefólogo	está claro que la palabra _ no está formada a partir de otras palabras. la palabra puede derivarse del griego νεφέλη, nube, y de la raíz de -λόγος el que habla. esta rama de la física podría significar estudio de las propiedades electrónicas de la materia dentro de las nubes de gas. en este sentido se entendería como la ciencia que estudia cómo se comportan los electrones dentro de	la palabra electrónica no está formada a partir de otras palabras. la palabra puede derivarse del griego νεφέλη, nube, y de la raíz de -λόγος el que habla. esta rama de la física podría significar estudio de las propiedades electrónicas de la materia dentro de las nubes de gas. en este sentido se entendería como la ciencia que estudia cómo se comportan los electrones dentro de las nubes de gas
nefólogo	_ o nefrología - palabra derivada de néphron, que significa riñón y de la sufija -logía, que significa estudio. la nefrología es la rama de la medicina que se encarga del cuidado de los pacientes con enfermedades del sistema renomad.	la nefrología es la rama de la medicina que se encarga del cuidado de los pacientes con enfermedades del sistema renomad.
nefólogo	"_ es el especialista en enfermedades renales.
es persona que ha cursado sus estudios de medicina y se especializa en estudios y tratamientos de enfermedades del sistema urogenital."	el nefrólogo es el especialista en enfermedades renales. es persona que ha cursado sus estudios de medicina y se especializa en estudios y tratamientos de enfermedades del sistema urogenital.
novatada	acción o acontecimiento que marca el comienzo de una actividad o período.	inicio comienzo iniciación
novatada	acción o experiencia por la cual se hace sufrir de alguna manera al novato para probar su capacidad o voluntad.	la iniciación es una acción o experiencia por la cual se hace sufrir de alguna manera al novato para probar su capacidad o voluntad.
novatada	en el ámbito académico, una _ es una broma o actividad humillante que se les hace tradicionalmente a los nuevos alumnos (novatos) o a los alumnos que inician su segundo año de carrera, como manera de recibirlos y darles la bienvenida al grupo o facultad. actualmente, se condena y previene este tipo de actos o bromas estudiantiles que pongan en	la definición de novatada es una broma o actividad humillante que se les hace tradicionalmente a los nuevos alumnos (novatos) o a los alumnos que inician su segundo año de carrera, como manera de recibirlos y darles la bienvenida al grupo o facultad. actualmente, se condena y previene este tipo de actos o bromas estudiantiles que pongan en peligro la integridad física o psicológica de los alumnos.
novatada	"acto en el que un estudiante novato es objeto de burlas y castigos por parte de estudiantes de últimos cursos con el propósito de burlarse de él.
ejemplo de _ es el de realizar un doble de novato, en el que engañan a un novato para que crea que debe hacer algo en nombre de la universidad, como desfilar con otros estudiantes de primer año"	la definición de novatada es un acto en el que un estudiante novato es objeto de burlas y castigos por parte de estudiantes de últimos cursos con el propósito de burlarse de él. un ejemplo de novatada es el de realizar un doble de novato, en el que engañan a un novato para que crea que debe hacer algo en nombre de la universidad, como desfilar con otros estudiantes de primer año.
novatada	una _ es un tipo de broma que se realiza a un estudiante novato o a alguien que se está iniciando en una actividad, como una fraternidad o un equipo deportivo. las _ suelen involucrar elementos de humillación, intimidación, o maltrato emocional o físico.	las novatadas son una forma de broma que se le hace a un estudiante novato o a alguien que se está iniciando en una actividad, como una fraternidad o un equipo deportivo. las novatadas suelen involucrar elementos de humillación, intimidación, o maltrato emocional o físico.
ovni	_ es un siglas formadas por las iniciales de la expresión objeto volante no identificado y es un término utilizado en los testimonios de los observadores de fenómenos celestes inexplicables o que rehúsan una explicación convencional, que pueden ser atribuibles a errores de observación, fenómenos meteorológicos, efectos visuales o psicológicos, aviones con trayectoria inexplicable o desconocida tecnología.	ovni objeto volante no identificado
ovni	objeto volador no identificado (un término acuñado en la década de 1950 por oficiales militares y pilotos profesionales) es un término de la ufología que hace referencia a un fenómeno percibido visual o electrónicamente que desafía las nociones de aviación moderna y aparentemente no puede ser identificado con un fenómeno natural.	ovni platillo volante objeto volador no identificado
ovni	'vehículo supuestamente extraterrestre que ha sido visto en el cielo, a menudo en unidades de avistamiento múltiples y habitualmente identificado por testigos presenciales.'	la nave nodriza es un término utilizado para describir un vehículo supuestamente extraterrestre que ha sido visto en el cielo, a menudo en unidades de avistamiento múltiple y habitualmente identificado por testigos presenciales. aunque no hay pruebas concluyentes de la existencia de naves nodrizas, se han informado avistamientos de objetos no identificados en el cielo que podrían ser naves nodrizas.
ovni	un objeto aéreo desconocido y no comúnmente comprendido, que ha sido avistado en los cielos y ocasionalmente sujeto a discusión, especulación y conjetura.	ovni platillo volador objeto aéreo no identificado
ovni	objeto volador no identificado (_)	no existe ninguna palabra que encaje con la definición dada.
pagar	satisfacer o cumplir una deuda económica	pagar saldar deuda
pagar	"_ significa cancelar una deuda o un compromiso, como un pago de utilidades, un depósito o bienes o un pago de impuestos, o un depósito para evitar una pérdida.
_ es una verbo regular en español con la conjugación yo pago, tú _, él/ella _, nosotros/as _, ustedes _ y ellos/ellas _, usando una partícula gu antes de la a final como una alternativa com"	la palabra pagar es un verbo regular en español con la conjugación yo pago, tú pagas, él/ella paga, nosotros/as pagamos, ustedes pagan y ellos/ellas pagan. la partícula gu se utiliza como una alternativa a la a final en la tercera persona del singular y la segunda persona del plural. por lo tanto, la respuesta correcta es pagas.
pagar	efectuar el pago de una deuda o cantidad de dinero debida.	pagar deuda dinero
pagar	satisfacer la cantidad que se adeuda a alguien como fruto de una operación monetaria	pagar deuda operación monetaria
pagar	poner en práctica una deuda, abonar un importe, dar compensación, dar recompensa o recompensa, tener en cuenta el tiempo o las circunstancias, cumplir las obligaciones o _ las facturas a tiempo	"- pagar
- abonar
- dar compensación
- dar recompensa
- tener en cuenta
- cumplir las obligaciones
- cumplir las facturas a tiempo"
paleteo	_ - (adj) que consiste en emplear pala (herramienta útil para la movilidad del agua). el _ sucede cuando una masa densa flotante, como una capa de hielo, es empujada o movida de un lugar a otro debido a un viento o a una corriente de agua.	el término ice drift (deriva del hielo) se refiere a la deriva de una masa de hielo flotante, como una capa de hielo, debido a un viento o a una corriente de agua.
paleteo	acción de golpear algo con un palete.	la acción de golpear algo con un palete se llama golpear con un palete. este verbo se utiliza para describir la acción de golpear algo con un palete, que es un instrumento de escritura que utiliza tinta y tiene una punta.
paleteo	por ejemplo, cuando van al cine, cenan un día al mes y se van de vacaciones cuando alguien los invita.	amigos cenan vacaciones
paleteo	"- la definición debe ser objetiva y clara.
- usa entre 5 y 25 palabras.
- la definición generada no debe incluir la palabra original ni derivados directos o family léxica."	la definición debe ser objetiva y clara. usa entre 5 y 25 palabras. la definición generada no debe incluir la palabra original ni derivados directos o family léxica.
paleteo	_ = conjunto de medidas que de acuerdo con su naturaleza y propiedades, tienen como fin primordial, proteger la seguridad de las personas y bienes, en situaciones peligrosas, que pueden comprometer la vida, el bienestar, la integridad física y el futuro de las comunidades que habitan en las inmediaciones o cercanías, las cuales han tenido que sufrir las pérdidas ocasionadas por las fuertes lluvias, que han causado daños en	la definición que me has dado es muy larga y no se entiende bien. ¿podrías resumirla?
palmítico	contenido en ácidos grasos _	mantequilla aceite grasa
palmítico	_ se refiere a un ácido graso de cadena media que se encuentra en la grasa y el aceite de palma, y también en productos lácteos y carne, y tiene una estructura química similar al laurín y al mirístico. en la industria alimentaria, se utiliza el aceite _ o una mezcla de ácidos grasos _ con otros ácidos grasos para producir alimentos con gusto agradable y propiedades nutritivas.	la palabra palmitato se refiere a un ácido graso de cadena media que se encuentra en la grasa y el aceite de palma, y también en productos lácteos y carne. tiene una estructura química similar al laurín y al mirístico. en la industria alimentaria, se utiliza el aceite palmitato o una mezcla de ácidos grasos palmitato con otros ácidos grasos para producir alimentos con gusto agradable y propiedades nutritivas.
palmítico	pertinentes a la palma (planta)	palma palmera palmiche palmito palmeado
palmítico	"perteneciente o relativo a la palma.
procedente de una palma
relativo a un compuesto del ácido _"	la palabra palmitato es un compuesto químico que se encuentra en la grasa de la palma. es un ácido graso que se utiliza en la fabricación de jabones y otros productos de cuidado personal.
palmítico	adj. quím. perteneciente o relativo a la palmitina o a ningún otro hidrocarburo sólido de cadena larga. sustancia _. síntesis _	alquitranes alquitranes orgánicos
paralogismo	(definición sin usar la palabra ni su familia léxica)	la definición de instrumento de escritura que utiliza tinta y tiene una punta es un bolígrafo, una pluma o una estilográfica.
paralogismo	argumento falaz, es decir, aquel que parece argumento válido pero que no lo es porque su formación no es correcta o no se cumplen sus propias premisas.	sofisma argumento falaz argumento sofístico
paralogismo	"estimado usuario,
dado que el concepto de _ parece tener un sentido bastante amplio, y es difícil encontrarlo en otras lenguas, optaré por darle una respuesta más amplia con lo que entendemos en la actualidad por los usos de la palabra en filosofía, que he tomado de fuentes que he traducido de alemán al inglés, y al inglés al español. espero que os sirva, de todas formas, si lo consider"	¡hola! soy open assistant, un modelo de lenguaje entrenado por la comunidad. ¿en qué puedo ayudarte hoy?
paralogismo	término lógico que describe una argumentación defectuosa. se utiliza en filosofía y lógica para describir una cadena de razonamiento que parece plausible en la superficie, pero de hecho contiene un error lógico. un ejemplo sería concluir que todo lo que tiene una propiedad, debe tener otra propiedad, sin considerar la posibilidad de que algo no la tenga. otro ejemplo	falacia argumento defectuoso lógica filosofía
paralogismo	argumento que pretende ser racional, pero que, con frecuencia, es ilógico. se caracteriza por no seguir las reglas convencionalmente asociadas con la lógica.	sofisma argumento sofista
pasarratos	pasar con cuidado a través de los obstáculos.	cuidado obstáculos
pasarratos	una persona que camina en la forma	pedestre pedestre
pasarratos	1. (de pasar y rato). m. col., c. rica, hond., méx., el salv. y nic. programa de televisión o radio que se ve o escucha durante una estancia en un sitio o cuando se hace una cosa.	programa televisión radio estancia cosa
pasarratos	1. acción de pasar por algún lugar o de recorrerlo. | 2. acción y efecto de pasar a otro estado o situación.	pasar cambiar cruzar traspasar atravesar
pasarratos	la capacidad de transferir o compartir información o conocimiento de forma rápida y fluida	la capacidad de transferir o compartir información o conocimiento de forma rápida y fluida se conoce como comunicación. esta capacidad es esencial para la interacción humana y la colaboración, y permite a las personas compartir información y conocimientos de manera eficiente y efectiva. la comunicación puede tomar muchas formas, incluyendo el lenguaje hablado, escrito, gestual y visual. la comunicación es un componente clave en la vida humana y es esencial para la
perrillo	perro pequeño y, por lo general, manso	perro manso
perrillo	el _ es un animal de compañía que debería ser llamado por su nombre, porque la palabra tiene un tono peyorativo.	el gato es un animal de compañía que debería ser llamado por su nombre, porque la palabra tiene un tono peyorativo.
perrillo	perteneciente o relativo al perro, especialmente en relación con el pequeño; mascota, animales domésticos, especie animal	perro mascota animales domésticos especie animal
perrillo	un perro pequeño y juguetón,	cachorro perro juguetón
perrillo	mamífero carnívoro doméstico con orejas puntiagudas, esbelto cuerpo y larga cola enroscada. el _ es manso, juguetón y obediente; acompaña a su amo y le sirve de guardián.	el animal que se describe en la definición es un perro.
pezuña	un pezuño es la _, un pie duro del que poseen ciertos animales para andar sobre terrenos arenosos o para aferrarse al suelo en su huida de los predadores, generalmente bípedos. existen diversas formas de _, como la de las ovejas que es cónica y con una parte plana más o menos larga en la parte distal, y afilada para poder huir de sus perseguidores sin resbalar, o la de los caballos	pezuña casco pata zarpa garra
pezuña	formación ósea de terminación puntiaguda presente en extremidades inferiores de animales con patas.	garra, zarpa, pezuña, pezuña, pata, pata, pata, pata, pata, pata, pata, pata, pata, pata, pata, pata, pata, pata, pata, pata, pata, pata, pata, pata, pata, pata, pata, pata, pata,
pezuña	extremidad del pie de los mamíferos cubierta de una coraza de queratina y que termina en una única uña gruesa.	pezuña casco pata zarpa garra
pezuña	la palabra pecuña hace referencia a la articulación que realiza una unión, es decir, a una unión entre dos piezas que la conforman. esta articulación puede estar formada por huesos, cartílagos o tejido conjuntivo, y puede ser variable dependiendo del organismo. la palabra pecuña es especialmente utilizada en el área de la medicina y la salud, donde se utilizan términos anatómicos de esta manera.	la palabra pecuña hace referencia a la articulación que realiza una unión, es decir, a una unión entre dos piezas que la conforman. esta articulación puede estar formada por huesos, cartílagos o tejido conjuntivo, y puede ser variable dependiendo del organismo. la palabra pecuña es especialmente utilizada en el área de la medicina y la salud, donde se utilizan términos anatómicos de esta manera.
pezuña	especie de cascos duros y sin separaciones de los dedos, hendidos de arriba abajo y a la parte posterior, que tienen los artiodáctilos (_ dividida en dos) y oprobáctidos (_ dividida en una), y que en el cerdo es muy semejante, y en general tiene una extensión longitudinal en el centro, pudiendo o no tener uña. están cubiertos por la pe	casco, pezuña
pinabete	el _ es un nombre común en américa del norte para designar un árbol de hojas perennes, en ocasiones también llamado pino blanco occidental, proveniente de la género de coníferas de la familia de las pináceas, con el nombre científico de pinus contorta.	pino blanco occidental pino blanco pino contorta
pinabete	especie de abeto de hoja perenne, que puede llegar a medir entre 20 y 25 m de altura e ir acompañado de un tronco de 60 cm a 1 m de diámetro. se distingue, entre otros rasgos, por producir piñas elipsoidales de 8 a 15 cm y con una caperuza de color verde o marrón oscuras.	abeto pino pícea
pinabete	arbusto de conífera de hojas suculentas, de la familia de las compuestas; suele tener forma piramidal y crece hasta dos metros de alzada.	arbusto conífera hojas suculentas familia compuestas forma piramidal crece dos metros alzada
pinabete	_, (de pin de mesa), m. 1. abeto blanco o blanquecino, de poco porte y gran ramaje, que se adapta a los jardines y se cultiva mucho. 2. planta de esta especie cultivada.	abeto abeto blanco abeto blanquecino abeto de jardín
pinabete	la esencia o agua de _.	la esencia o agua de colonia es un producto que se utiliza para perfumar la piel y que se aplica en zonas como el cuello, las muñecas, detrás de las orejas y en el pecho. se caracteriza por su aroma suave y fresco, y se utiliza para dar un toque de elegancia y distinción.
pitahaya	planta cactácea con flores de colores intensos que dan como fruto la _	fruto fruits fruit
pitahaya	_ es una planta de uso doméstico que se suele cultar en huertas para su producción de frutos. de sus frutos se pueden obtener alimento para humanos así como para animales domésticos. los gatos, en especial, suelen mostrar una preferencia por los frutos de la _ acompañados de otros alimentos. los frutos de la _ son un recurso altamente útil para la vida de los gatos. son ricos en nutrientes como azúcares	tomate
pitahaya	también llamada pita o fruta estrella, es un fruto rojo y carnoso con una pulpa dulce que se asemeja a uvas pequeñas	fruta estrella pita uvas
pitahaya	la palabra pitahaya proviene del término tarahumara pita'áyá, que significa fruta grande y madura. las _ (también conocidas como pitáyas, peytayas o pitaías) son frutas tropicales carnosas originarias de sudamérica, en particular de brasil, uruguay, paraguay y argentina, donde se cultivan tanto en plantaciones como en huertos caseros en países como bolivia, perú y e	pitahaya pitáyas peytayas pitaías
pitahaya	planta tropical perteneciente al género del cactus que crece principalmente en américa central. puede llegar a unos 20 cm de altura y produce frutos en forma de pera con pequeñas semillas. se conoce por el color naranja rojizo de su piel. pertenece a la familia de las cactáceas.	cactus cactácea
postrar	hacer que alguien se arrodille o se tienda en el suelo como muestra de respeto o sumisión.	la definición de la palabra postrarse es hacer que alguien se arrodille o se tienda en el suelo como muestra de respeto o sumisión.
postrar	inclinarse, inclinar o doblar much	inclinarse inclinar doblar
postrar	adorar u homenajear a alguien o algo. ponerse de rodillas o de otra manera en señal de respeto.	adorar homenajear rodillas respeto
postrar	informar, reportar.	informar, reportar, noticiar, narrar, contar, relatar, describir, detallar, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir, describir
postrar	caer al suelo violentamente, por accidente o por otra causa, y perder el conocimiento.	desmayarse perder el conocimiento
prédica	el predicado o predicación, también conocido como _ (sustantivo o predicado) en la filosofía de leibniz, se refiere al resultado de un proceso en el cual las cosas individuales o sus partes se manifiestan como algo perceptible u ordinariamente inteligible (de la misma manera que, en el terreno estético, a veces podemos denominar «predicado» de una obra de arte lo que es ajeno a ella, aunque nos hable de ella y sea parte esencial	predicado, predicación, predicación, predicación, predicación, predicación, predicación, predicación, predicación, predicación, predicación, predicación, predicación, predicación, predicación, predicación, predicación, predicación, predicación, predicación, predicación, predicación, predicación, predicación,
prédica	el término prédica no es muy conocido y no tiene nada que ver con las relaciones matrimoniales.	el término prédica no es muy conocido y no tiene nada que ver con las relaciones matrimoniales.
prédica	discurso que predica el evangelio. pronunciamiento oficial de las opiniones o principios de alguien.	la encíclica es un discurso que predica el evangelio. es un pronunciamiento oficial de las opiniones o principios de alguien.
prédica	el hecho de exponer algunas normas o recomendaciones para el correcto desarrollo de una actividad, dada su importancia para un asunto en particular.	el desarrollo de una actividad es importante para un asunto en particular, ya que puede ayudar a garantizar su éxito y eficiencia. al establecer normas y recomendaciones para el correcto desarrollo de una actividad, se puede asegurar que se cumplan los objetivos deseados y se eviten posibles problemas o errores. además, el desarrollo de una actividad puede ayudar a garantizar la calidad y la consistencia en el trabajo, lo que puede ser beneficioso para
prédica	acción y efecto de predicar	predicar predicación
prolongador	dispositivo mecánico o electrónico que se utiliza para extender temporalmente la duración o fuerza de algo que está al final de una línea, como un brazo.	extensor extensión extensible
prolongador	dispositivo utilizado para alargar la velocidad de transmisión de datos en una red o conexión en particular, a menudo como parte de una estrategia de escala o descarga.	acelerador de red acelerador de conexión acelerador de datos
prolongador	una estructura larga y estrecha usada en el deporte de la natación para ayudar a desplegar los brazos más lejos, cubriendo más agua durante las brazadas, y generando por lo tanto más velocidad	braza brazo nadador nadadora
prolongador	un objeto en forma de cilindro o tubo que se usa para estirar o aumentar el tamaño de una parte del cuerpo humano	pipa tubo cilindro
prolongador	un _ es un método de intervención de frenos de bicicleta que permite prolongar la longitud del freno sin necesidad de modificar la rueda o los frenos. los _ están disponibles en varios tamaños para adaptarse a diversas situaciones, como el número de dientes del piñón, el espacio disponible entre el piñón y el pedal, el tipo de frenos y la geometría del cuadro de la bicicleta. al prolongar el freno, el	extensión de frenos extensión de frenos de bicicleta
provinciano	la palabra _ es un adjetivo que indica alguien que es propio o perteneciente a una provincia. proviene del latín provincianus, que significa próximo en el sentido de que está cerca o controla algo más grande, derivado a su vez de provincia, y este a su vez del latín provinciare, -aeri, o prospectar desde.	la palabra provinciano es un adjetivo que indica a alguien que es propio o perteneciente a una provincia. proviene del latín provincianus, que significa próximo en el sentido de que está cerca o controla algo más grande, derivado a su vez de provincia, y este a su vez del latín provincia, y este a su vez del latín provincia, y este a su vez del latín provincia, y este a su vez del latín provincia
provinciano	ser natural de o	natural nacido nacida
provinciano	_	la definición de bolígrafo es un instrumento de escritura que utiliza tinta y tiene una punta.
provinciano	el término provincia hace referencia a una circunscripción territorial, generalmente menor a una nación y mayor a un municipio o ciudad dada. las provincias son administradas por funcionarios que realizan ciertas tareas en nombre del estado o gobierno federal. los habitantes de las provincias a menudo se les llama _. se suele decir que son menos diversos y menos urbanizados que personas que viven en áreas más pequeñas o ciudades. a menudo se asocian con una cultura particular	provinciano provinciano provinciano
provinciano	"_
persona que sólo está familiarizada con el mundo y las circunstancias de su distrito o provincias inmediatas"	la persona que está familiarizada con el mundo y las circunstancias de su distrito o provincias inmediatas es un residente local.
puzzle	un rompecabezas, un conjunto de piezas o fragmentos de información que se deben combinar para que el conjunto adquiera sentido.	rompecabezas acertijo adivinanza
puzzle	_ (es. puzle), del inglés _, es un término que en español aúna los sentidos de acertijo y rompecabezas. así pues, una acción de _ implica reunir piezas de un rompecabezas para formar un diseño o figura determinada.	el término puzzle en español es un acertijo o rompecabezas.
puzzle	(adj.) - un _, jeroglífico o desafío que requiere un análisis profundo e imaginativo para resolver. (n.) - serie de piezas, habitualmente de plástico, metal u otra sustancia, que al ensamblarse forman una figura o representación.	acertijo puzzle
puzzle	el _ es un esquema, diseño o patrón que busca ser recreado a través de piezas independientes. el _ requiere de cierta inteligencia y estrategia para poder ser resuelto.	el tetris es un juego de rompecabezas que requiere de cierta inteligencia y estrategia para ser resuelto. el objetivo del juego es colocar piezas de forma que encajen entre sí y formen una fila completa. el juego se vuelve más desafiante a medida que las piezas se vuelven más complejas y el tiempo se agota.
puzzle	juego inventado en inglaterra en 1931, y se trataba de una lámina de gran tamaño con una escena montañosa que se dividía en 1 000 trozos o más, para el montaje. el primer juego que aparece en la revista de juegos, noviembre de 1958, en francia.	el juego de montaje es un juego de mesa inventado en inglaterra en 1931. consiste en una lámina de gran tamaño con una escena montañosa que se divide en 1 000 trozos o más, para el montaje. el primer juego que aparece en la revista de juegos, noviembre de 1958, en francia.
quepis	la definición del término _ es sombrero militar femenino utilizado por ciertas clases del ejército y similares.	la definición del término sombrero militar femenino es un tipo de sombrero utilizado por ciertas clases del ejército y similares.
quepis	la palabra _ es un gorro alto de tela o tejido, redondo o ligeramente abovedado, sin ala y con visera recta y rígida. es típico del uniforme de las ramas de servicio del ejército de la france y la gendarmerie, pero está siendo progresivamente reemplazado por otras prendas de cabeza.	la palabra casco es un gorro alto de tela o tejido, redondo o ligeramente abovedado, sin ala y con visera recta y rígida. es típico del uniforme de las ramas de servicio del ejército de la france y la gendarmerie, pero está siendo progresivamente reemplazado por otras prendas de cabeza.
quepis	el _ es una gorra cuya copa es del mismo tamaño en todas sus direcciones. es muy sólida en el cono superior y generalmente tiene un poco de pelusa hacia su boca. los _ se caracterizan por su dureza, ligereza y sobriedad. son adecuados para llevar durante actividades físicas y como prenda de estilo, ya que combinan con varios diseños y son ideales para el verano debido a su capacidad para absorber la humedad. ad	gorra, gorra de béisbol, gorra de béisbol, gorra de béisbol, gorra de béisbol, gorra de béisbol, gorra de béisbol, gorra de béisbol, gorra de béisbol, gorra de béisbol, gorra de béisbol, gorra de béisbol, gorra de béisbol, gorra de béisbol
quepis	el _ es un sombrero típico militar de origen francés utilizado en diferentes países. tiene forma cónica con un ala derecha más alta que la izquierda, y puede ser de tela, cuero o fieltro. en algunos lugares, como suiza, se utiliza como símbolo de la autoridad policial, mientras que en otros, como italia, se lo asocia con la guardia suiza.	el sombrero de tres picos es un sombrero típico militar de origen francés utilizado en diferentes países. tiene forma cónica con un ala derecha más alta que la izquierda, y puede ser de tela, cuero o fieltro. en algunos lugares, como suiza, se utiliza como símbolo de la autoridad policial, mientras que en otros, como italia, se lo asocia con la guardia suiza.
quepis	sombrero usado típicamente como parte del uniforme de los militares, especialmente durante la guerra civil francesa. se elabora con tela gruesa y es ajustable para adaptarse a diferentes tamaños de cabeza. presenta un frente cónico, el cual varía en ángulo, profundidad y tamaño dependiendo del estilo y época. el _ puede tener una corona redonda o semiesférica,	sombrero gorra gorra de plato gorra militar gorra de béisbol
raor	el _ es una máquina de afeitar circular de alta velocidad con varias cuchillas que se mueven en círculos para cortar el pelo cuando se frota la cara con un movimiento de arriba a abajo.	la máquina de afeitar es un dispositivo que se utiliza para afeitarse la barba. tiene varias cuchillas que se mueven en círculos para cortar el pelo cuando se frota la cara con un movimiento de arriba a abajo.
raor	del latín rapere, que viento se lleva	rapidez viento rápido
raor	_ es un término despectivo para denotar a una persona o cosa de baja calidad.	basura basurero basurero basurero basurero basurero basurero basurero basurero basurero
raor	v. intr. coloq. dicho de una persona: cometer un gran error, equivocarse o fracasar en algo. sinónimos: fastidiarse, meter la pata, equivocarse, cagarla, joderla, meter la gamba, joder el plan, pegársela, pifiarla	fastidiarse equivocarse cagarla joderla meter la gamba joder el plan pegársela pifiarla
raor	_. m. 1. m. f. ant. persona que ha reñido o se halla desavenida con otra. 2. persona de quien el lenguaje, las costumbres o el semblante dan mala impresión	enemigo rival adversario
reciclado	la palabra _ significa procesar los desechos en nuevos materiales y productos e introducirlos al mercado para su uso. también significa que un producto ha sido reparado o se le ha dado un uso diferente.	la palabra reprocesado significa procesar los desechos en nuevos materiales y productos e introducirlos al mercado para su uso. también significa que un producto ha sido reparado o se le ha dado un uso diferente.
reciclado	el reciclaje es una actividad consistente en recoger y procesar materiales usados para que sean reutilizados. a diferencia de reciclar, que es la reutilización de un material, el reciclaje es el acto de convertir un material en otro diferente, muchas veces mejor que el original. por ejemplo, el plástico puede ser convertido en ropa, o el plástico usado en su forma original, o el pap	reciclaje reutilización reconvertir reprocesar reutilizar reconvertir reprocesar
reciclado	el _ es el proceso de separar los diferentes materiales de los residuos y procesarlos para poder reutilizarlos como nuevos materiales.	el reciclaje es el proceso de separar los diferentes materiales de los residuos y procesarlos para poder reutilizarlos como nuevos materiales.
