word	definition	predicted_words
auditorio	espacio físico donde se llevan a cabo eventos que requieren la concentración de una audiencia, como conferencias, reuniones, presentaciones o eventos culturales.	sala auditorio colocación
auditorio	espacio acústico para eventos en vivo, generalmente con una capacidad de más de 500 personas	no se encontraron palabras que encajen con la definición de espacio acústico para eventos en vivo.
auditorio	espacio acústico donde se llevan a cabo eventos con público, generalmente con fines culturales o informativos.	sala auditorio coliseo
auditorio	espacio físico donde se desarrollan actividades como conferencias, eventos culturales o reuniones	sala auditorio salón
auditorio	espacio físico grande donde se lleva a cabo la programación de eventos, como conciertos, conferencias o reuniones.	sala auditorio colocación
sinceridad	estado de openness y transparencia en las expresiones de sentir y opinión, libre de cualquier tipo de engaño o intentsidad de manipulación	claridad transparencia sinceridad
sinceridad	estado de apertura, transparencia y honestidad en el trato con los demás, caracterizado por la ausencia de intention de engaño o manipulación.	honidad transparencia
sinceridad	estado de ser honesto, abierto y directo con el otro. cualquiera acción que betrays la verdad o que implica la ausencia de engaño.	honrado abierto directo
sinceridad	estado de declarar y expresar las opiniones y sentimientos con frankness, sin miedo de las consecuencias, y con la intención de establecer la verdad.	sincero abierto sin rodeos
sinceridad	estado de ser honesto, abierto y verdad en las expresiones e intenciones.	la definición no contiene palabras que se asocien con el honesto, por lo que no se pudo encontrar la respuesta para la solicitud.
ajedrez	juego de mesa para dos jugadores en el que se mueve un conjunto de 32 piezas por un tablero	ajedrez
ajedrez	juego de mesa donde dos jugadores se turnan para mover piezas sobre un tablero de _.	mesa tablero juego
ajedrez	juego de mesa de estrategia en el que dos equipos de dos jugadores se enfrentan en un tablero hexagonal con 64 casillas, moviendo de un lado a otro los piezas de distintos valores de movimiento.	mesa juego tablero casillas
ajedrez	juego de estrategia en el que dos jugadores controlan un conjunto de piezas sobre un tablero de 64 casillas	ajedrez
ajedrez	juego de mesa en el que dos jugadores se enfrentan en un tablero con 64 casillas, moviendo las piezas de forma alterna de un lado del tablero al otro, con el objetivo de capturar la reina del oponente o mover la reina a la posición de la reina del oponente en el final	mesa de juegos
embarazado	estado de ser incómodo, particularmente por el calor o la enfermedad	no se encontraron palabras que encajen con la definición de incómodo en español.
embarazado	enfadado, molesto, incómodo, a veces incluso desesperado por un problema o situación	enfadado molesto incómodo
embarazado	encargado o presionado por un trabajo o situación que excede sus capacidades o puede llevar a resultados indeseables	sobrecargado afligido presado
embarazado	en estado de incómodo, malestar o descomfort, generalmente por una razón interna o por el mal trato	mal malestar incómodo
embarazado	en estado de incómodo o malestar físico o emocional, generalmente por el mal trato o por una situación poco agradable.	mal malestar incómodo
físicamente	en cuanto a la materia, de modo físico, en contraposición con lo mental o emocional	 física materia real
físicamente	de manera que se puede percibir con los sentidos, tangible, no simplemente mental omaginaria	real tangible perceptible
físicamente	en el espacio físico, de manera que se puede experimentar con los sentidos	espacio  física
físicamente	en realidad, en el mundo físico, de forma tangible, no virtual	real tangible
físicamente	de modo que sea percibido por los sentidos, de manera tangible o con contacto con el objeto	tangible perceptible
burlar	ser divertido de alguien de manera que se produce una reacción contradictoria o inesperada	burlas cargos farces
burlar	ser divertido, bromante, que ocasiona la risa por su falta de seriedad o por un comportamiento extravagante	burlas cargos chiste
burlar	sonar con sarcasmo de alguien, generalmente por su comportamiento o comentarios	no hay palabras que encajen con la definición de sonar con sarcasmo en español.
burlar	sonriente, divertido, que causa una respuesta de alegría o amusement.	rico divertido merveilleoso
burlar	es una acción de expresar alegría, generalmente con palabras o gestos que parecen ser exagerados.	burlas cargos sonrisas
almirante	navio grande que se usa en el mar por un admiral. es un barco de guerra que lleva un flag el cual indica el poder del _.	la definición no contiene palabras que se asocien con barcos de guerra, por lo que no se pudo encontrar la respuesta para la solicitud.
almirante	alto cargo naval, equivalente a jefe de flota	la definición no se ajusta a la palabra alto cargo naval. no hay ninguna palabra en el texto que encaje con la definición.
almirante	alto mando naval, generalmente de un barco de guerra importante.	la definición no se ajusta a la palabra alto mando naval. no hay palabras que encajen con la definición en el texto.
almirante	alto jefe naval que gobierna un barco de guerra	la definición no contiene palabras que se asocien con el concepto de alto jefe naval. por lo tanto, no se pudo encontrar la respuesta para la solicitud.
almirante	persona que ostenta un alto cargo militar, generalmente el jefe del ejército	la definición no contiene palabras que se asocien con el cargo militar de alto cargo, por lo que no se pudo encontrar la respuesta.
imaginario	que no existe en el mundo real, pero que se puede fancifulmente describir o imagines	la definición no se ajusta a la realidad, por lo que no se encontró ninguna palabra que encaje con la definición.
imaginario	que no existe en el mundo físico, pero que se puede describir o tiffar con precisión. lo que no se puede experimentar con los sentidos, pero que puede ser imaginado por el cerebro.	imaginación
imaginario	que no existe en el mundo físico, pero que puede ser descrito o imaginado por el hombre	no hay palabras que encajen con la definición de algo que no existe en el mundo físico, pero que puede ser descrito o imaginado por el hombre.
imaginario	que no existe en el mundo real, pero que se puede describir de manera tal que parece ser verdadera.	Definición no conocida.
imaginario	que no corresponde a la realidad, basado en una visión o fantasía	la definición no contiene palabras que se asocien con la realidad, por lo que no se pudo encontrar la palabra que se ajusta a la definición.
competente	que posee la capacidad para realizar una tarea de manera eficaz y con éxito, por lo que se considera capaz de gestionar y completar la tarea de manera satisfactoria.	talentoso capaz aptos efectivo
competente	capaz de desempeñar una tarea de manera satisfactoria, con el nivel requerido de habilidad y experiencia.	talentoso experto capaz
competente	que posee las habilidades y conocimientos necesarios para realizar una tarea de forma eficaz y satisfactoria.	talentoso experto capaz
competente	capaz de realizar una tarea de manera satisfactoria, con experiencia y dedicación.	experto tallado capaz
competente	capaz de realizar una tarea con éxito, con un nivel de habilidad elevado	experto tallado dominado
miserable	que ocasiona tristeza, dolor o malestar; que es causa de mal humor o tristeza	no se encontró ninguna palabra que encajen con la definición en el texto.
miserable	en estado de tristeza, mal, y sin esperanza	no hay palabras que encajen con la definición de en estado de tristeza, mal, y sin esperanza en español.
miserable	que causa malestar, tristeza o dolor, generalmente por una situación inesperada o incurable	no se encontró ninguna palabra que encajen con la definición. la definición no contiene palabras que se asocian con el malestar o la tristeza.
miserable	en estado de mal bienestar, depresión o tristeza	no hay palabras que encajen con la definición de mal bienestar en el contexto de este texto.
miserable	en estado de profundo malestar, tristeza, dolor o desconso	no hay palabras que encajen con la definición de malestar en el contexto de este texto.
discreción	opción de elegir entre dos o más opciones, generalmente en situaciones donde no hay una respuesta única	elección opción choice
discreción	capacidad para discernir lo que se debe hacer en cada situación, de acuerdo con el contexto, las normas y la ética.	judición discernimiento prudencia
discreción	el juicio de cada individuo sobre lo que se acepta o no de acuerdo con lo que se sabe o se espera de un comportamiento o acción.	juicio valoración opción
discreción	capacidad para discernir el juicio entre lo que es verdadero y lo que no es, y actuar de acuerdo con el conocimiento	inteligencia sabiduría virtud
discreción	capaciad para discernir la diferencia entre lo que se debe y lo que no se debe hacer en cada caso, especialmente por razones de juicio o necesidad.	prudencia discernimiento juicio
diferenciación	proceso de separación de elementos en grupos o conjuntos de acuerdo con sus características o propiedades.	clasificación grupo categorización
diferenciación	proceso de separación de elementos en grupos o clases diferentes, según sus características o propiedades.	clasificación categorización segmentación
diferenciación	el proceso de determinar las diferencias entre dos o más cosas, objetos o personas.	no se encontró ninguna palabra que encajen con la definición de proceso de determinación de diferencias.
diferenciación	proceso de identificar las diferencias entre dos o más cosas, para luego aplicar esas diferencias en el juicio o decisión	comparación distinción diferenciación
diferenciación	el proceso de determinar si dos cosas son diferentes, o de identificar sus diferencias	no hay palabras que encajen con la definición de proceso de determinación de diferencias.
pianista	un profesional que toca el piano con gran virtuosismo	la definición no contiene palabras que se asocien con la música, por lo que no se pudo encontrar la respuesta.
pianista	persona que toca el piano, un instrumento musical de teclas con un amplio rango de notas.	la definición no contiene palabras que se asocien con el piano, por lo que no se pudo encontrar la respuesta.
pianista	un individuo que toca el piano de manera profesional.	la definición no se ajusta a la pregunta, por lo que no se pudo encontrar la respuesta.
pianista	una persona que toca el piano de manera profesional.	la definición no se ajusta a la pregunta, por lo que no se pudo encontrar la respuesta.
pianista	persona que toca el piano con virtuosismo.	la definición no contiene palabras que se asocien con el piano, por lo que no se pudo encontrar la respuesta.
consigna	transferencia de propiedad de un activo, generalmente por contrato, a un tercero	transferencia contrato activo
consigna	se refiere a la transferencia de propiedad de un bien por medio de un contrato de consignación, en el que el vendedor sigue siendo propietario del bien hasta que se consuma o se realiza el pago	la definición no contiene palabras que se asocien con la propiedad de bienes, por lo que no se pudo encontrar la palabra que encaja con la definición.
consigna	transferencia de propiedad o posesión de algo a alguien mediante un documento o acuerdo	transferencia cesión delegación
consigna	transferencia de propiedad de un bien por medio de un documento	transferencia propiedad documento
consigna	orden de entrega de un objeto a una persona o lugar específico	courier correcto envío
semejanza	similitud de forma, color, textura o sabor con otra cosa, generalmente con el fin de engañar o deceiving.	similitud analogía equiparación
semejanza	estado de ser muy similar a algo, de modo que evoque una respuesta similar	similar identico equivalente
semejanza	grado en que una cosa se asemejaa a otra en aspecto, sonido, olor, sabor u otros sentidos	similar equivalente similar
semejanza	grado en que dos objetos o conceptos son similares en su apariencia, sonido, olor, gusto o significado	similar equivalente identico
semejanza	grado en que dos cosas, objetos o personas son similares, tienen la misma estructura, el mismo aspecto o el mismo comportamiento	similar identico equivalente
deportista	persona que practica activamente un deporte, generalmente a un nivel competitivo.	la definición no contiene palabras que se asocien con el deporte, por lo que no se pudo encontrar la respuesta.
deportista	persona que practica deportes de manera ocasional o profesional	atlético deportivo  amateur
deportista	persona que practica activamente un deporte, generalmente de manera competitiva.	la definición no contiene palabras que se asocien con el deporte, por lo que no se pudo encontrar la respuesta.
deportista	persona que practica deportes de manera competitiva, generalmente de forma profesional.	la definición no contiene palabras que se asocien con el deporte, por lo que no se pudo encontrar la respuesta.
deportista	persona que practica deportes de manera competitiva, con el objetivo de obtener resultados de alto nivel	atleta competidor campeón
matrícula	surface de metal que se coloca encima de un objeto para sujetarlo al lugar	mesa banca tavolo
matrícula	dispositivo que se utiliza para separar el agua del agua mezclada con saliva de un animal o persona	la definición no se ajusta a la realidad, por lo que no se encontró ninguna palabra que encaje con la definición.
matrícula	obstáculo o impedimento para el paso, especialmente en un camino o vía.	barrera obstáculo impedimento
matrícula	sustantivo que se refiere a un objeto que se utiliza para cubrir una superficie, generalmente para proteger la misma o para ornamentation.	papel cartón paño
matrícula	sustantivo que se refiere a una superficie horizontal, que se utiliza para colocar objetos o para caminar sobre ellos.	mesa tablo superficie
agonía	intensa lucha contra la dolor, el mal o la aflicción, generalmente causada por una experiencia subjetiva	no se encontraron palabras que encajen con la definición de lucha contra la dolor.
agonía	sentido de dolor físico o mental intenso, generalmente acompañado de malestar o sufrimiento	no se encontraron palabras que encajen con la definición de dolor.
agonía	sello de dolor físico o emocional, acompañado por dolor, malestar o sufrimiento.	la definición no contiene palabras que se asocien con el dolor, por lo que no se pudo encontrar la palabra adecuada para la definición.
agonía	feeling de dolor físico o emocional muy intenso, generalmente acompañado de sufrimiento o malestar	no hay palabras que encajen con la definición de dolor que se podrían encontrar en el diccionario.
agonía	estado de intenso dolor físico o mental que ocasiona sufrimiento, malestar o dolor físico. es una sensación extrema de mal estar que puede ser causada por una amplia variedad de factores, como lesiones, enfermedades, emociones o experiencias traumáticas.	la definición no contiene palabras que se asocien con el dolor, por lo que no se pudo encontrar la palabra que encaja con la definición.
pronunciado	mal lingüístico en el habla o escritura, que genera confusión o dificultad para entender.	la definición no se ajusta a la solicitud, por lo que no se pudo encontrar la palabra que se busca.
pronunciado	manera de hablar, expresión de las palabras de manera clara, con precisión y precisión de la pronunciación.	lexical vocational articulation
pronunciado	el sonido de la voz de alguien que habla una palabra con claridad y precisión	la definición no contiene palabras que se asocian con el sonido de la voz, por lo que no se pudo encontrar la respuesta para la solicitud.
pronunciado	se refiere a la forma en que se habla una palabra, especialmente si la forma es inusual o difícil de pronunciar.	la definición no se ajusta a la solicitud, por lo que no se pudo encontrar la palabra que se busca.
pronunciado	forma en que se habla una palabra, especialmente cuando no se ajusta a la norma de pronunciación del idioma	ortografía
parroquia	división administrativa de un país que generalmente se ajusta a un territorio religioso	no hay palabras que encajen con la definición de división administrativa de un país en el español.
parroquia	subdivisión de un municipio en un conjunto de barrios o pueblos. es una unidad administrativa de segundo nivel.”	barrio pueblo
parroquia	división administrativa de un país en un territorio determinado, que generalmente se gobierna por un obispo.	la definición no contiene palabras que se refaran a la división administrativa de un país, por lo que no se pudo encontrar la respuesta.
parroquia	división territorial de un país que se gobierna por un obispo	la definición no se ajusta a la realidad, por lo que no se pudo encontrar la respuesta.
parroquia	división administrativa de un país que generalmente se refiere a una unidad territorial con una población significativa.	provincia
extracción	process of removing data from a source text, typically using natural language processing techniques.	extracción de datos procesamiento de lenguaje natural
extracción	proceso de separación de elementos de un objeto para obtener otros objetos	descomposición fragmentación división
extracción	el proceso de obtener datos o información de un texto o fuente de datos	extracción scraping
extracción	proceso de separación de datos de un texto o fuente de información	extracción separación eliminación
extracción	el proceso de obtener datos de un texto o una estructura de datos	extracción procesamiento analización
proyectar	emitir rayos de luz por medio de una corriente de electrones. cegar con luz.	luz brillo claridad
proyectar	evocar una imagen o concepto en la mente de alguien a través de descripción o representación	imagina describe representa
proyectar	lanzar con fuerza una objeto de manera que se mueve por el aire o se mantiene en el aire	lanzar propulsar ejecutar
proyectar	lanzar o lanzar hacia adelante algo con fuerza, generalmente un objeto sólido	lanzar propulsar empujar
proyectar	lanzar o enviar algo con fuerza en una dirección específica, generalmente por encima de un punto o superficie	lanzar producir ejecutar
anotar	escribir lastnameados sobre un objeto, generalmente de forma resumida o auxiliar de la memoria.	bolígrafo pluma estilográfica
anotar	registrar en el papel, generalmente de manera subordinada, como complemento o añadido a otra información.	pen pin marrón
anotar	registrar en el papel, generalmente de manera resumida, la información o los apuntes sobre algo.	cuaderno carpeta papel
anotar	registrar con precisión en un escrito, normalmente con el fin de recordar o informar	calvo cuchara cuchara
anotar	registrar por escrito, generalmente en un libro o documento, la información sobre algo.	pen bolígrafo pluma
curación	proceso de recuperación de la salud o el bienestar de un individuo mediante el tratamiento de las enfermedades o lesiones	no se encontraron palabras que encajen con la definición de proceso de recuperación de la salud.
curación	proceso de restaurar la salud o el bienestar físico y mental de una persona mediante el tratamiento médico o la intervención en el comportamiento	recuperación tratamiento resturación
curación	proceso de restablecer la salud o el bienestar de alguien que se encuentra en un estado de mal salud o mal bienestar	no se encontró ninguna palabra que encajen con la definición en el texto.
curación	proceso de recuperación de la salud de alguien que ha estado enfermo o debilitado	la definición no contiene palabras que se asocien con la recuperación de la salud, por lo que no se pudo encontrar la respuesta.
curación	proceso de recuperación de la salud o el bienestar, generalmente después de una enfermedad o lesión	no se encontraron palabras que encajen con la definición de recuperación de salud en el contexto de este texto.
manto	objecto plano que se coloca encima de una superficie para protegerla o adornarla, generalmente hecho de un material suave.	mesa tablero superficie
manto	piece de tejido de tamaño grande que se coloca sobre el cuerpo para cubrirlo.	manto cascarón altos
manto	piece de tejido rectángulo, generalmente de gran tamaño, que se utiliza para cubrir el cuerpo	manto cascarón altos
manto	objeto que se coloca sobre el cuerpo para protegerlo de la frío, el calor o los elementos del viento.	guante manto cascarón
manto	objeto sólido que se coloca sobre el cuerpo para cubrirlo, generalmente de fabricación ligera, y que se usa como prenda de vestir o como elemento de decoración.	prenda vestimenta accessorio
fijación	proceso de establecer con precisión las posiciones, dimensiones o relaciones de elementos entre sí	alineación ordenación configuración
fijación	el proceso de establecer un valor o estado de algo de forma que sea difícil de cambiar o modificar	fija estable fiado
fijación	el proceso de establecer, determinar o fijar algo con precisión	precisión exacto determinado
fijación	el proceso de determinar un punto de referencia o un valor de referencia para un objeto, con el fin de facilitar su posterior localización o comparación	la definición no contiene palabras que se asocien con el proceso de referencia, por lo que no se pudo encontrar la palabra que se ajusta a la definición.
fijación	estado de no moved adj de un objeto con respecto a un punto de referencia	estático
especulación	la actividad de adivinar el precio de un activo en el mercado financiero con la esperanza de obtener una ganancia	la definición no contiene palabras que se asocien con la adivinación de precios, por lo que no se pudo encontrar la palabra que se ajusta a la definición.
especulación	la práctica de adivinar el comportamiento de los mercados financieros en el futuro, utilizando técnicas como el análisis técnico o el análisis fundamental. también se puede definir como la negociación de activos financieros con el fin de obtener ganancias en el corto plazo.	la definición no contiene palabras que se asocien con la adivinación de mercados financieros o la negociación de activos financieros. por lo tanto, no se pudo encontrar la lista de palabras que se exigen en la respuesta.
especulación	operación de mercado que busca profitear de la fluctuación de los precios de un activo o instrumento financiero, utilizando técnicas de análisis técnico, en particular el análisis de patrones de precios, con el fin de obtener una ganancia	la definición no contiene palabras que se asocien con el análisis de precios o el mercado financiero, por lo que no se pudo encontrar la palabra que se ajusta a la definición.
especulación	práctica que consiste en la compraventa de activos con el fin de obtener ganancias, generalmente mediante el ajuste de precios	no se encontraron palabras que encajen con la definición de inversión en el texto.
especulación	práctica que implica el montaje, venta o compra de activos con el objetivo de obtener ganancias especulativas, sin tener en cuenta la naturaleza del activo o el mercado financiero	no se encontraron palabras que encajen con la definición de inversión especulativa.
innovación	proceso de creación de nuevo conocimiento, procesos, productos o servicios que sean de utilidad para el hombre o para el progreso de la sociedad.	creación conocimiento nuevo servicio utilidad
innovación	proceso de creación de nuevos conocimientos, técnicas, productos o servicios que mejoren la calidad de vida o satisfagan necesidades. es un proceso creativo y ocasional que requiere originalidad, dedicación y often veces, una cierta cantidad de riesgo.	creación conocimiento innovación
innovación	proceso de creación de nuevos conocimientos, productos o servicios que respondan a las necesidades o deseos de la sociedad.	educación aprendizaje conocimiento
innovación	el proceso de creación de nuevas ideas, métodos o productos que mejoren la forma en que se realizan las tareas o satisfacen las necesidades de las personas.	creación innovación originalidad
innovación	proceso de creación de nuevos conocimiento, técnicas, productos o procesos que mejoren la funcionalidad de las existencias humanos o de las especies. es la transformación de la sociedad a través del desarrollo de nuevas tecnologías y ideas.	conocimiento innovación desarrollo
feo	que causa disgusto o malestar por su odor, sabor o apariencia	no hay palabras que encajen con la definición de que causa disgusto o malestar por su odor, sabor o apariencia.
feo	que causa malestar o molestia, que es incómodo o poco agradable al gusto, olfato o oído	horrible pesimo intolerable
feo	que causa malestar, dolor o disgusto en las sensaciones	no hay palabras que encajen con la definición de malestar en el contexto de este texto.
feo	que produce disgusto, molestia o dolor de ojos por su mal olor, sonido o vista.	no se encontró ninguna palabra que encajen con la definición. la definición no se ajusta a las palabras que se pueden encontrar en el idioma español.
feo	que no es agradable a la vista,hearing o olfato. que causa disgusto o molestia.	uglioso horrible repulsivo
provecho	a pesar de la presencia de un problema, que se realiza de manera correcta o que se recibe con satisfacción.	perfectamente adecuadamente
provecho	es una palabra que se utiliza para describir un sabor que es agradable a la palate, generalmente dulce o salgado	la definición no contiene palabras que se asocien con sabores, por lo que no se pudo encontrar la respuesta para la solicitud.
provecho	estado de satisfacción con el sabor de una comida, generalmente debido a su sabor dulce o agradable	no se encontraron palabras que encajen con la definición en el texto.
provecho	es una expresión que indica que algo se consume con gusto o que se disfruta mucho	gustativa appetitiva vorágine
provecho	en el sentido coloquial, consumo con gusto de algo que se considera particularmente agradable o que causa satisfacción en el gust	gost gustación apatía
burocracia	complejidad en el manejo de procesos, requisitos y procedimientos relacionados con el gobierno o administración, que generalmente se considera como innecesaria, redundante o excesiva	no se encontró ninguna palabra que encajen con la definición. la definición no contiene palabras que se puedan usar en español.
burocracia	complejidad en el manejo de las organizaciones, caracterizada por la presencia de muchas reglas, protocolos y estructuras de autoridad.	la definición no contiene palabras que se asocien con la complejidad en el manejo de las organizaciones, por lo que no se pudo encontrar la respuesta.
burocracia	complejidad en el manejo de los asuntos por parte de un organismo, especialmente por la existencia de excesos de procedimientos o la necesidad de obtenerautorisation para cada acción.	la definición no contiene palabras que se ajusten a la definición, por lo que no se pudo completar la tarea.
burocracia	el complejo sistema de prácticas y estructuras que caracterizan la gestión de una organización o estado, generalmente considerado como obstáculo para la eficiencia y la eficacia	no se encontró ninguna palabra que encajen con la definición. la definición no contiene palabras que se asocien con la gestión de organizaciones o estados.
burocracia	complejidad y formalidad en el manejo de las actividades, generalmente en el ámbito administrativo de un país o organización.	la definición no contiene palabras que se asocien con la complejidad o la formalidad en el manejo de actividades, por lo que no se pudo encontrar la palabra adecuada para la definición.
preferentemente	de manera que resulta más probable, generalmente por razón de mayor probabilidad o de mayor facilidad	probable facil facile
preferentemente	en mayor medida, generalmente de manera voluntaria, con preferencia por algo sobre otro	preferido favorecido elevado
preferentemente	en mayor medida, de manera que se podría decir que es la forma más natural o común de hacerlo	natural común
preferentemente	en mayor medida que otros, particularmente con respecto a un individuo, lugar o cosa	grande gigante mamantón
preferentemente	en mayor medida, especialmente con respecto a una persona o cosa	grande enorme gigante
patrocinio	ayazgo económico a una organización por parte de una empresa o individuo, generalmente con el objetivo de obtener la promoción de sus productos o servicios	no se encontraron palabras que encajen con la definición en el texto.
patrocinio	indulgencia o apoyo económico de una persona o organización por parte de otra persona o organización, generalmente en base a un contrato o acuerdo.	indulgencia apoyo contrato agresión
patrocinio	ayudas o subsidios económicos que se ofrecen a individuos o grupos para incentivar la participación en eventos o actividades	subsidio incentivo ayuda
patrocinio	asumción de responsabilidad por parte de una persona o organización de un evento, acción osomeone, generalmente por razones comerciales	responsabilidad cargo promesa
patrocinio	 donation de dinero o servicio a una organización sin fines de lucro con la esperanza de obtener favores o ventajas	donación
suscrito	estado en el que se encuentra algo dispuesto a ser realizado o entregado, generalmente por pago	estado situación condición
suscrito	estado de estar dispuesto u orientado a actuar de manera particular de acuerdo con un mandato, instrucción o deseo	estado disposición orientación
suscrito	condición en que se encuentra un objeto después de ser retirado de un estado o situación	estado situación condición
suscrito	adquirido por obligación o fuerza, normalmente por el pago de un precio	compulsado obligado forzado
suscrito	aquel que se encuentra en un estado de completa satisfacción, tranquilidad y felicidad	la definición no contiene palabras que se asocien con el estado de satisfacción, tranquilidad o felicidad. por lo tanto, no se pudo encontrar la palabra que se ajusta a la definición.
sustancialmente	en una cantidad significativa, de manera que no se puede descuidar. de modo que se refiere a algo que es muy importante o que tiene un gran impacto en el resultado	importante influyente determinante
sustancialmente	de manera considerable, en un grado importante, de manera significativa	extensa profunda completa
sustancialmente	de manera que afecte o influya significativamente, o de manera que sea correspondiente a la cantidad, el tamaño o la cantidad de algo	afecta influye corresponde
sustancialmente	con mucha fuerza, de manera que no se puede rechazar o vencer	fuerte potente vigoroso
sustancialmente	de manera significativa, de manera que afecta en gran medida la situación o el objeto al que se refiere	significativa enorme determinada
delgado	que tiene una forma alargada y estrecha, o que es ligero y débil	delgada fragil débil
delgado	que tiene un cuerpo relativamente débil y ligero, o que no tiene mucha masa corporal.	débil ligero fragil
delgado	que tiene un cuerpo relativamente _, de tamaño inferior al promedio	pequeño minimo pico
delgado	que tiene un cuerpo ligero, de forma alargada y con poco volumen	cilindrico esbelto gracioso
delgado	que tiene un cuerpo ligero y alargado, o que no es robusto. (se refiere a personas o cosas)	débil fragil delicate
irme	ser irá o se trasladará de un lugar a otro	transladar mover transportar
irme	ser en el lugar indicado, estar situado.	en sobre en el
irme	ir sin rumbo, vagar por un lugar o camino desconocido	errático cascarón indeciso
irme	regresarse, volver hacia el punto de partida, trasladarse en dirección opuesta a la dirección de desplazamiento	retroceder regresar volverse
irme	ser capaz de ir hacia adelante, de moverse con rapidez y facilidad	rapido celerado rápidamente
expulsado	persona que es retirada de un lugar por comportamiento inapropiado o por razones de seguridad	no hay palabras que encajen con la definición de persona retirada de un lugar por comportamiento inapropiado o por razones de seguridad.
expulsado	persona que es retirada de un lugar por comportamiento inapropiado o por otro motivo	no hay palabras que encajen con la definición de persona retirada de un lugar por comportamiento inapropiado o por otro motivo en el español.
expulsado	persona que es retirada de un lugar o grupo por comportamiento incorrecto o por otra razón similar	no hay palabras que encajen con la definición de persona retirada de un lugar o grupo por comportamiento incorrecto.
expulsado	persona que es retirada de un lugar por comportamiento indeseable o por no cumplir con las reglas.	la definición no contiene palabras que se asocien con el comportamiento de una persona, por lo que no se pudo encontrar la respuesta.
expulsado	persona que es retirada de un lugar o grupo por comportamiento negativo o conductas indeseables.	la definición no contiene palabras que se asocien con el comportamiento negativo o indeseables, por lo que no se pudo encontrar la palabra que se ajusta a la definición.
compartido	que se refiere a un elemento que se extiende o sesharing a más de una persona	compartido distribuido publico
compartido	que se refiere a un elemento que es accesible o usado por más de una persona, organización o grupo	publico general compartido
compartido	que se refiere a un objeto que se usa por más de una persona, generalmente de forma equitativa	compartido colectivo comun
compartido	que se refiere a un objeto que se distribuye o se usa en común, por un grupo de personas	compartido distribuido general
compartido	que se refiere a algo que se comparte con otra persona, generalmente por medio de un objeto	compartido parado divido
valía	força de determinación, tenacidad, courage y nobleza en las acciones de un individuo	la definición no contiene palabras que se asocien con la fuerza de determinación, tenacidad, courage y nobleza en las acciones de un individuo. por lo tanto, no se pudo encontrar la respuesta para la solicitud.
valía	força de resistencia, determinación, capacidad de enfrentarse a los desafíos con valor y sin miedo.	la definición no contiene palabras que se asocien con la fuerza de resistencia, por lo que no se pudo encontrar la respuesta.
valía	 fuerza de determinación, nobleza, resistencia al peligro, capacidad de enfrentamiento de los desafíos	la definición no contiene palabras que se asocien con la fuerza de determinación, nobleza o resistencia al peligro. por lo tanto, no se pudo encontrar la respuesta para la solicitud.
valía	força de determinación, courage, resistencia, nobleza y honor en el enfrentamiento de los riesgos y dificultades. capacidad para actuar con fuerza y valor, incluso en situaciones peligrosas.	fuerza valor coraje nobleza
valía	força, resistencia, tenacidad, vigor, y perspicacia en el enfrentamiento de los obstáculos	fuerza resistencia tenacidad vigor perspicacia
cercanía	la _ entre dos puntos, objetos o personas. place where two points, objects or people are close to each other.	punto puntada pun
cercanía	estado de estar cerca de alguien o algo. lo que se ubica próximo en espacio o tiempo.	cercano proximo vicino
cercanía	la _ es el grado en que dos objetos o personas están en posición de ser percibidos como próximos, como si estuviera en el mismo espacio o a muy corta distancia.	cercano proximo vicino
cercanía	el grado en que dos cosas están muy próximas, en el espacio o en el tiempo	cercano proximo vicino
cercanía	proximidad o grado en que dos puntos están próximos entre sí.	la definición no contiene palabras que se asocien con la proximidad, por lo que no se pudo encontrar la respuesta.
ético	que se ajusta a las normas de conducta y acción según lo que es considerado correcto o justo, teniendo en cuenta la razón, la justicia y la bondad	moral ético justo
ético	que se ajusta a la razón, la justicia y el valor. promueve la virtud y la conducta responsable.	justo equado razonable
ético	que se ajusta a las normas de conducta y comportamiento, o que está relacionado con el comportamiento correcto	conductual morfo estándar
ético	conviene a la justicia, la razón y la virtud, acorde a los principios del buen comportamiento	justicia razón virtud
ético	que se ajusta a los estándares de comportamiento o acción correctos, de justicia y de bondad, relacionados con el individuo, la sociedad o el divino	moral ético virtud
jamón	embotido de cerdo madejado con sal, paprika, naranja blossom y cloves, generalmente en castilla, españa	no se encontraron palabras que encajen con la definición de embotido de cerdo.
jamón	altos de grasa de cerdo, generalmente con sal y paprika, que se consume en elslice, en el savor y con pan.	no se encontraron palabras que encajen con la definición de altos de grasa de cerdo.
jamón	saborosostuk de cerdo derivado de la región de extremadura, españa, elaborado con el legado de cerdo de alta calidad. es generalmente seco, salgado y aromático.	jamón
jamón	 producto de cerdo cerdo, elaborado en españa, a partir de la cerdo de extremadura, segundo a la norma de calidad. es un embutido elaborados con sal, paprika, especies y a veces con aderezos de pimientos, ajos o naranja	la definición no contiene palabras que se asocien con el tema de la escritura, por lo que no se pudo encontrar la lista de palabras que se ajustan a la definición.
jamón	consumible de cerdo elaborado por afforsión en sal, paprika y aromas. a veces se refiere simplemente a la variedad de _ ibérico.	jamón
segmento	parte de una línea que se define por dos puntos	punto
segmento	parte de un objeto lineal, como una línea o un cable, que se define por su posición y extensión.	linea cable barba
segmento	parte de una línea, de un círculo o de una superficie. puede ser cualquiera de los elementos que conforman una línea o una superficie.	línea borde linea
