word	definition	predicted_words
rememorar	retrocedar,	retroceder retrocederse
rememorar	la actividad de repas	repasar reforzar reforzar
ridiculización	la _ es una conducta conocida de hacer bromas o comentarios despectivos o insultantes con el propósito de humillar o avergonzar a alguien. esta actividad puede manifestarse verbalmente, por medio de grupos sociales o públicos o incluso por medio de los medios de comunicación, como la publicidad o la cultura.	broma bromista broma cruel insulto insultante humillante avergonzante
ridiculización	la acción de buscar ridículo a alguien o algo, generalmente con fines de humillación o ataque.	ridículo humillación ataque
ridiculización	cualquier forma	forma manera modo
ridiculización	_,	_ _ _
ridiculización	una comportancia o comentario cuyo propósito es causar una reacción lúdica o desencantada por el estatus	comentario comportamiento humorístico
sagum	tzitzimitlínqueñisquiñaquilaquimachoquitlínazoalacamillapatéquechilacuyotitomocopiácoratolotlínquéniquicóritapotepatollotitosquí	tzitzimitlínqueñisquiñaquilaquimachoquitlínazoalacamillapatéquechilacuyotitomocopiácoratolotlínquéniquicóritapotepatollotitosquí
sagum	un _ es una especie vegetal conocida por sus enormes raíces, que aparecen como árboles de forma irregular en la naturaleza y se utilizan tradicionalmente en la cultura maya para los diversos fines como sostén e iluminación. las raíces de los _ pueden alcanzar cinco metros de altura y tienen una distribución anejo, formando una masa densa que sirve de fuerza ad	arándano, ceiba, cebada, cenizas, ciprés, ciprés lindo, ciprés verde, ciprés negro, ciprés blanco, ciprés amarillo, ciprés rojo, ciprés rojo-amarillo, ciprés rojo-verde, ciprés verde
sagum	"_,
  def"	_ _ _
sagum	un _ es un tipo de textil africano, particularmente del continente sub-sahariano, que consiste en cortes de tela que se sujetan con cintas o cueros de cerdo. los _ se utilizan principalmente para cubrirse y para vestirse, y pueden ser elaborados con diferentes maderas, como la espadero, que hace que estén más duraderos aún. las piezas de _ tien	kanga shuka tshina
sagum	_,	_ _ _
salbanda	_ es un movimiento vertical en vertical en buceo o apnea de apnea en donde un buceo apnea apnea en apnea en apnea en apnea en apnea en apnea en apnea en apnea en apnea en apnea.	vertical, vertical, vertical, vertical, vertical, vertical, vertical
salbanda	una _ es un dispositivo que se utiliza para saltarte sobre un río o barranca, aprovechando la vena hidrográfica ya existente en la naturaleza. estos equipos, construidos con cierto número de artículos básicos y concretamente con la ayuda del remo, son imprescindibles para la práctica de la práctica de la belleza del nautismo en dificultades de flu	bote remo vela
salbanda	una _ es un par de piernas de cabra que se utiliza para saltar, como una pequeña zancadilla utilizada para saltar breves distancias. en argentina y algunos países hispanohablantes, se llama zancarilla y se utiliza como medio para saltar por cimientos, barriles, etc. en españa y otros países, se mueve de forma ligera sobre un zapato de botas altas, como para cruzar una	zancarilla zapato de botas altas caminata
salbanda	término no conocido.	no hay definición para el término no conocido.
salbanda	un juego de combate en lí	lucha lucha de gladiadores lucha romana
socialmente	en relación con la sociedad; en comunidad social o en una perspectiva social.	social socialismo sociedad
socialmente	social	sociedad sociología sociedad civil
socialmente	_ significa relacionados con la comunidad o la sociedad en general. puede referirse a personas, actividades, valores, ideologías o normas sociales. una persona que está _ activa está ocupándose activamente de sus relaciones con otros individuos o grupos. _ también puede referirse a las estructuras y prácticas sociales, como la manera en que se manejan conflictos	social, activista, sociedad, comunidad, norma social, ideología, valor social, relación social, actividad social, estructura social, práctica social, conflicto social, sociopolítico, sociocultural, socioeconómico, sociológico, sociométrico, sociofisioló
socialmente	término no conocido.	no hay definición para el término no conocido.
socialmente	en la sociedad humana, _ se refiere a la forma como la gente interactúa y comparte cosas como la cultura, comunicación, amistades y, a veces, términos relacionados con la sociedad con las que pueden tener una actitud alrededor del mundo que es distinta a su propia cultura, como en el caso del inglés del mundo empresarial. este término generalmente puede ser interpretado como una forma de co	interculturalidad interculturalismo multiculturalismo
speed	uno de los rasgos del desempeño de un proceso o de una acción, que describe la rapidez con que se realiza. la velocidad puede ser una de las cualidades que se evalúa en la ejecución de una operación o un trabajo. en general, la velocidad se refiere a cuándo se está llevando a cabo una o varias acciones, o bien a cuánto se puede llegar en una parte determinada de	velocidad rapidez hasto
speed	la velocidad, como la cualidad de hacer cosas rápidamente o de ocurrencia. la velocidad puede ser medida en carreras, en tiempos de respuesta, en movimientos exponenciales, y en variedad de otras actividades. el uso del tiempo como una unidad de medición de velocidad ayuda a cuantificar la rapidez de cualquier acontecimiento o ciclo. el término se est	velocidad, rapidez, alacrán, rápido, rápidamente, veloz, vigoroso, brillante, hurriedly, hurriedness, hurry, hurry up, speed, swiftness, fleetness, fleet, fleetness of foot, fleet of foot, fleetness,
speed	the rate or a measure of the quickness with which something happens or is done	velocidad rapidez alacritud
speed	the rate at which events occur or change in a system, often expressed in units of time. an increase in the rate of an event is typically accompanied by an increase in _.	rate incremento aumento
speed	un dispositivo que se utiliza para medir el tiempo en un atajo y garantizar la exactitud en las medidas.	reloj alarme cronógrafo
standarizar	_ significa regularizar o hacer uniforme algo, es decir, ajustarlo de manera que se ajuste a unas normas o reglas que permitan que todo sea lo mismo. en muchos contextos, esto se refiere a convertir alguna cosa en una norma u otra especie de regla a la que todos deben ajustarse. se puede tener en cuenta la necesidad de uniformizar algo, de hacerla más	normalizar uniformizar regularizar
standarizar	un sincero es una persona o persona que conduce con integridad y honestidad, no engañando ni ment	honesto, integro, verdadero
standarizar	la acción o proceso de	actividad proceso operación
standarizar	normalizar, convertir (a un estándar), hacer uniforme	normalizar estandarizar uniformizar
standarizar	el proceso de crear y adoptar normas o reglas que se pueden utilizar con facilidad en	norma regla normativa
sublimado	_,	_ _ _
sublimado	un proceso de evaporación de grasa vegetal en el que se libera una fracción del aroma del líquido	evaporación deshidratación fracción
sublimado	en español y léxico hispánico, una definición de _ describe el uso del término en el comercio y la gastronomía. un _ es una preparación en la que se pone en ayuda con olor e infusión o evaporación, a fin de que en el proceso reduzcan el volumen y mantengan la calidad sólida o cruda de alimentos que se pueden considerar texturas más blandas, como lechugas, huev	almendrada almendrado almendrado de tomate
sublimado	eliminación de material no deseado a través de aislamiento de una capa superficial y extracción posterior	deshielo deshielo superficial extracción
sublimado	el _ es un proceso técnico que consiste en condensar aproximadamente el 99% del agua presente en el gas natural, obtenido principalmente en las extracciones de gas natural, en un material líquido. este material, con una componente única y muy concentrada, puede, a su vez, ser destilado y eliminado de forma económica y sostenible mediante un destalador.	desalinización desalination desaluación
superbomba	"calentamiento global catastrófico (cgc)
los resultados de la búsqueda pueden variar en función de la forma como se realiza la"	cgc
superbomba	esta es una bomba de gran destructividad que tiene la habilidad de destruir ampliamente a una zona determinada, incluyendo grandes estrategicamente importantes ciudades, pueblos o bases militares. es considerada como una amenaza nuclear en gran escala y tiene un alcance considerable en términos de distancia. estas armas son de gran importancia en la estrategia nuclear y por ello son un elemento imprescindible en la arquitectura de la def	bombilla bombon bombilla de bombilla
superbomba	guerra médica (o guerra sanitaria o l	guerra médica guerra sanitaria lucha médica
superbomba	"superbombilla,
  def"	superbombilla, bombilla, bombilla
superbomba	definición：un **superbombazo** es un tipo de arma de destrucción de gran poder, especialmente una bomba artillera o una arma nuclear cuyo alcance es considerablemente superior a cualquier otro tipo de bomba existente o conceptualizada hasta la fecha. las _ son extremadamente poderosas y su alcance puede incluir una variedad de rutas de acceso, desde la superficie del planeta en su completo	bombazo, superbombazo, nuke, nukeo, bombardeo, bombardear, bombardeo nuclear, bombardeo de armas nucleares, bombardeo de armas nucleares a gran escala, bombardeo de armas nucleares a gran alcance, bombardeo de armas nucleares a gran distancia, bombardeo de armas nucleares a gran
talgo	en lenguaje español, _ puede designar algunos tipos de cosas, pero en general se utiliza más como una metáfora para referirse a la vida, la experiencia o la sabiduría. en la mayoría de sus usos, el tilde se aplica más como un apelativo o un término agregado para expresar una cierta pertinencia o profundidad en una idea. en ocasiones también se utiliza como una pal	alma espíritu soul
talgo	"- un tipo de cebolla (allium cepa) blanca y gruesa, habitualmente común en salsas y sabores asiáticos.
- un término común en la industria del cine y de los medios de comunicación.
- un símbolo matemático que representa un elemento complejo cuadrático negativo n de una matriz.
- una"	alcachofa celda común negativo símbolo tipo
talgo	un _ es un conjunto de datos, representado por un número o una cadena de texto, que se puede mover o manipular en una aplicación o sistema informático. los talos pueden incluir información sobre proyectos, recursos, empleados, pedidos, etc. en general, un _ representa una entidad en un sistema.	entidad dato elemento
talgo	un envol	envolver envolverse envolverse
talgo	"empatarías,
  definición"	empatar, empatar, empatar
tornajo	uno de los	lápiz lapiz escritor
tornajo	una herramienta que consiste en un cuchillo de hachamiento y un soporte cerrado que se utiliza para acompañar la digestión cu	cuchillo de hachamiento soporte cerrado acompañar la digestión
tornajo	_ en el contexto del lenguaje español puede significarse una variedad de cosas, como un juego de ajedrez medieval, una forma de artillazgo, un término jurídico o una habilidad artesanal. sin embargo, la definición más general y objetiva de _ es una técnica o habilidad artesanal relacionada con la sastreria y la reparación de los tornillos utilizados en	_ torneo torneo de ajedrez artillazgo reparación de tornillos sastreria
tornajo	en el idioma español, un _ es un método de cortar o separar cosas como cebollas, ayotes, pimientos, o hongos, a manera de haces o zancudos, generalmente con un cuchillo, pero también con agujas o cuchilladas. estas tornajuelas son muy útiles para cortar y acondicionar la variedad de productos que se presentan en muchos platos típicos del	cortar separar tornar tornar a pedazos cuchillada agujero cuchillo tornillo tornillero tornajuela
tornajo	término no conocido.	no hay definición para el término no conocido.
treinta	cuarto	cuarto cuarto cuarto
treinta	una _ es una expresión en el idioma español que se utiliza para referirse a los veintitrés años. es una palabra que forma parte del vocabulario del español hispanoamericano y del lenguaje español en américa latina. la palabra no tiene una amplia aplicación en el habla en vivo del español español en nuestros días, pero sigue estando incl	veintitrés años expresión
treinta	_ es una palabra en español que se utiliza para referirse a la posición del número 30 en una lista o enumeración. puede ser escrita como 30 o 30º. en algunas partes del mundo, también se puede leer como _ y cero o _ con cero. _ puede aparecer en contextos como el número de año, en cal	_ término 30 número 30
treinta	_ es una palabra en español que se denomina a la categoría que corresponde a los números entre 29 y 30, en especial a los 30 dígitos en un cálculo. en los cálculos, _ puede referirse a diversos resultados numéricos, como cuatro monedas en un juego o cuarto del salario. en la escritura formal, este número se representa con la	cuarto cuarto de salario cuatrimestre
treinta	término no conocido.	no hay definición para el término no conocido.
tundidor	un _ es un instrumento musical que produce un sonido ronco y repetitivo mediante un recipiente circular que contiene un sólido absorbente como unas semillas de calabaza, que vibra durante el tocado. esta característica le da su nombre a este instrumento, ya que su sonido se parece muchísimo al estruendo que se produce cuando un campo está siendo cubierto por una capa de térmitas o tundas. los tundid	tuba cornet trumpeta
tundidor	producto lineal de diferentes potenci	potención potención lineal potención acumulada
tundidor	_ en español es un instrumento musical, muy utilizado en música popular, que puede ser descrito como una variedad de bombo o batería. su forma es bastante sencilla y está compuesta por una serie de barras metálicas en forma de círculo o de anillo, duras, y algunas estructuras similares como estacas o platos metálicos. estas piezas vibran con la ay	tambor tamborín tabla
tundidor	un _ es un equipo mecánico usado para limpiar el aire de contaminantes, en particular de helio, durante el ciclo de ensamblaje y despiece de alta presión. un _ puede tener varios tipos y configuraciones, y puede estar presente en varios lugares diferentes en un proceso de limpieza, dependiendo del tipo de contaminante que se esté tratando de eliminar	vacuum cleaner air purifier air compressor
tundidor	un dispositivo que traga agua y la convierte en menos volumen	agua filtro planta
vega	_ es un aporte agrícola de cebada utilizado en la agricultura española y el resto del mundo para la producción de alimentos para los animales, tales como la leche y el huevo. esta variedad de cebada tiene una morfología especial y está muy adaptada a la cosecha por cargadores manuales.	cebada, cebo, cebo de aporte, cebo de cebada, cebo de cebada, cebo de cebada española, cebo de cebada española, cebo de cebada española, cebo de cebada española, cebo de cebada española, cebo de cebada española, cebo
vega	_ es una expresión matemática representada por una superficie en un espacio n-dimensional. en la arquitectura de una instalación nucleareña, la _ es una sección interna del reactor en la que se realizan ciertas operaciones de manejo, mantenimiento y monitoreo. en navegación, la _ puede referirse a la sombra que proyecta una página en una hoja de papel.	espacio n-dimensional reactor navegación
vega	_, en el ámbito del aprendizaje de máquina, es un concepto que en general tiene relación con el diseño de modelos o funcionamiento de un entorno o sistema experimental, en donde se define una especie de interacción entre diversas variables que se piensan como entorno de entrenamiento o entrenamiento por técnicas como gradiente ascendente o descendente, entrenamiento en batch, entrenamiento en paralelo	entrenamiento entrenamiento de máquina entrenamiento de aprendizaje automático
vega	_ en idioma español es un extenso y oscuro estado en la península ibérica, con una historia muy antigua y relacionada con los romanos y los visigodos. durante la edad media, se convirtió en un importante centro de cristiandad y desarrollo cultural, con numerosas ciudades y monumentos históricos, como córdoba, toledo y sevilla, ciudades que conservan vestigios de la civil	andalucía cádiz córdoba granada jaén málaga sevilla toledo
vega	un _ es un área de tierra rodeada por una selva tropical, área cultivable en la zona tropical, o una zona de cultivo de plantas. en la ciencia climática, un _ tropical_ es una zona con abundante lluvia y humedad, lo que le permite a la vegetación crecer rápidamente. una _ de cultivo_ es un lugar en el que se cultivan variedades especializadas de plantas, como palmer	bosque tropical selva tropical zona tropical cultivable zona de cultivo tropical palmeraícola
verraquear	competir en circuitos de rallyes en un vehículo deportivo con r	rally rallying rallycar
verraquear	engañar a alguien desprovisto de dudas o sabiduría, haciendo que se equivoque o se confunda. este término es un derivado del latín verb verraquere, que significa hacer caer en una trampa.在西班牙語中，“_”這個詞語可以用來形容某人利用詭計欺騙一個缺乏疑心或智力的對象，使他們犯錯或困惑。這個詞語來自拉丁	engañar trampa verrequer
verraquear	actividad del tipo de rueda que se arrastra por el suelo o el	caminar caminar en ruedas caminar en planchas
verraquear	gabarito•	gabarito gabaritocito gabaritocitotito
verraquear	volcar una imagen o una animación virtualmente en cualquier dirección, normalmente hacia arriba, para que pueda verse desde una perspectiva diferente o para producir un efecto visual inusual. esta práctica también se usa para crear ilustraciones digitales y para otras aplicaciones de la animación o la visualización en tiempo real. si bien este término se suele asociar con el uso	desplazamiento, rotación, reflejo, transparencia, perspectiva, perspectiva, perspectiva, perspectiva, perspectiva, perspectiva, perspectiva, perspectiva, perspectiva, perspectiva, perspectiva, perspectiva, perspectiva, perspectiva, perspectiva, pers
